0.067426 0.015716 -0.078458 0.000000 0.000000 0.000000 0.000000 0.000000
4.431749e-05 1.186419e-05 -7.296718e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.316737e-02
9.772670e+00 6.317149e+00 -3.273457e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.466059e-01
-9.596026e+00 -1.628232e+00 -2.489156e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.270340e-01
6.847846e+00 -1.222018e+01 -8.839093e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.225480e+00
-1.956517e+01 -7.196240e+00 2.864286e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.015317e+00
6.699519e+00 7.999757e-01 4.262555e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.814133e-01
8.862192e+00 -8.753624e+00 -5.494953e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.185385e-01
-9.410797e+00 -9.153106e-01 1.466895e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.382758e+00
1.186932e+01 -1.029125e+01 -1.251712e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.809287e+00
3.793866e+00 -8.725878e+00 -1.512571e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.425088e+00
1.088364e+01 -8.562700e+00 -1.636148e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.053093e+00
-2.489797e-01 1.196772e+01 -1.585947e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.765830e+00
-2.444841e+00 -5.101833e+00 -1.418742e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.633768e-01
1.634239e+01 6.399814e-01 9.579570e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.607946e+00
-9.051048e+00 -8.240999e+00 -1.375689e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.517098e+00
-1.538720e+01 3.169931e-01 -1.238481e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.758778e+00
-4.780922e+00 -1.526801e+01 -6.334416e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.328431e+00
-7.000314e+00 7.361832e+00 1.161175e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.074735e+00
-1.658431e+01 -4.564202e+00 -2.508892e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.362260e+00
6.895076e+00 -1.239794e+01 -1.238681e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.582360e+00
1.634291e+01 5.604548e+00 1.103974e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.896554e+00
1.748352e+01 9.913770e+00 -7.060406e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.033181e+00
-3.266134e+00 -6.534071e+00 -1.186120e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.633438e-01
-1.816964e+01 -8.436618e+00 -1.437585e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.835020e+00
-1.198181e+00 -1.693545e+01 2.982488e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.335501e+00
1.983078e+01 -4.471498e+00 3.209197e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.904769e+00
6.467417e+00 1.308236e+01 -3.202502e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.897753e-01
2.759147e+00 -6.821633e+00 7.322316e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.892955e-01
8.022482e+00 9.564039e+00 1.715404e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.037699e+00
1.265003e+01 3.251707e-01 -1.417646e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.603184e+00
-1.156010e+00 -7.012317e-01 -1.052035e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.089209e-02
-4.894234e+00 1.101572e+00 -1.470333e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.068327e+00
-4.657852e+00 1.918672e+01 -2.296409e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.779487e+00
-2.759021e+00 -2.022012e+01 1.061478e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.895222e+00
-1.118857e+01 2.277173e+00 7.858809e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.724923e-01
-1.683527e+00 -1.235148e+01 -1.324362e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.124923e-01
-1.785931e+01 3.867689e+00 1.094041e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.059106e+00
